id|longitude|latitude|tipogeo|uf|cod_ibge|municipio|nome|end_orig|end_correspondencia_orig|bairro_orig|cep_orig|tipo_logradouro|nome_logradouro|km_logradouro|num_logradouro|compl_logradouro|bairro|cep|ddd|telefone1|telefone2|telefone3|site|esfera_admin|tipo_esfera|sniic_n1|sniic_n2|sniic_n3|local|cnpj|ano_criacao|ano_abertura|orcamento_proprio|qt_bens_acervo|qt_bens_exatidao|acervo_qt_antropologia_etnografia|acervo_qt_arqueologia|acervo_qt_artes_visuais|acervo_qt_cienciasnaturais_historianatural|acervo_qt_ciencia_tecnologia|acervo_qt_historia|acervo_qt_imagem_som|acervo_qt_virtual|acervo_qt_arquivistico|acervo_qt_biblioteconomico|acervo_qt_documental|acervo_qt_outros|situacao|ingresso_cobrado|ingresso_valor|infra_turistas_estrangeiros|infra_turistas_sinalizacao|sinalizacao_idioma|infra_turistas_etiquetas|etiquetas_idioma|infra_turistas_publicacoes|publicacoes_idioma|infra_turistas_outros|outros_idioma|bebedouro|estacionamento|lanchonete_retaurante|livraria|loja|sanitarios|telefone_publico|outras_instalacoes_1|outras_instalacoes_2|pne_vagas_exclusivas_estacionamento|pne_elevadores_acessiveis|pne_rampa_de_acesso|pne_sanitarios_adaptados|pne_sinalizacao_braile|pne_etiquetas_braile|pne_outros_1|pne_outros_2|medidas_preventivas|medidas_preventivas_treinamento_profissionais|medidas_preventivas_brigada|medidas_preventivas_revisao_extintores|medidas_preventivas_revisao_rede_eletrica|medidas_preventivas_outras
195|-38.51059|-12.968549|1|BA|2927408|Salvador|Museu do Cacau|Rua da Espanha, s/n (Edifício do Instituto de Cacau da Bahia)| |Comércio|40010-040|R|DA ESPANHA| |S/N|EDIFICIO DO INSTITUTO DE CACAU DA BAHIA|COMERCIO|40010-040|71|3242-1229| | |http://www.seagri.ba.gov.br/museudocacau.asp|Pública|Estadual|1|1.7|1.7.1| | |Não Possui|1994|Não|0|Exato|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
196|-38.520446|-12.982463|2|BA|2927408|Salvador|Museu de Arte Moderna da Bahia|Avenida Contorno, s/nº - Solar do Unhão| |Contorno|40060-060|AV|CONTORNO| |S/N|SOLAR DO UNHAO|CONTORNO|40060-060|71|3117-6141|3117-6139| |www.mam.ba.gov.br|Pública|Estadual|1|1.7|1.7.1| | |1959|1960| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
197|-38.519636|-12.985653|1|BA|2927408|Salvador|Palácio da Aclamação Casa de Cerimonial e Museu|Avenida Sete de Setembro, 1.330| |Campo Grande|40080-001|AV|SETE DE SETEMBRO| |1330| |CAMPO GRANDE|40080-001|71|3117-6146|3117-6381| | |Pública|Estadual|1|1.7|1.7.1| | |1990|1990| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
198|-38.510618|-12.972735|2|BA|2927408|Salvador|Museu da Catedral|Praça XV de Novembro, s/n| |Terreiro de Jesus|40025-040|PCA|XV DE NOVEMBRO| |S/N| |TERREIRO DE JESUS|40025-040|71|3321-4573| | | |Outra|Mista Governo Estadual e Entidade Religiosa|1|1.7| | | |Não Possui|1999| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
199|-38.501426|-12.972226|2|BA|2927408|Salvador|Museu da Ordem Terceira do Carmo|Ladeira Luiz Vianna, s/n| |Santo Antônio|40030-000|LD|LUIZ VIANNA| |S/N| |SANTO ANTONIO|40030-000|71|3481-9232| | | |Outra|Entidade Religiosa|1|1.7|1.7.2| | |1636|1959| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
200|-38.500437|-12.970997|2|BA|2927408|Salvador|Memorial Ministro Carlos Coqueijo Costa|Rua Bela Vista do Cabral, n° 121 - Prédio do Tribunal Regional do Trabalho (TRT)| |Nazaré|40055-001|R|BELA VISTA DO CABRAL| |121| |NAZARE|40055-001|71|3319-7047|3319-7375| |www.trt5.jus.br/institucional/memorial.asp|Pública|Federal|1|1.7|1.7.1|PREDIO DO TRIBUNAL REGIONAL DO TRABALHO (TRT)| |2007|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
201|-38.959057|-12.599886|2|BA|2904902|Cachoeira|Memorial da Irmandade de Nossa Senhora da Boa Morte|Rua 13 de Maio, 32 - Largo da Igreja da Ajuda| |Centro|40300-000|R|13 DE MAIO| |32| |CENTRO|40300-000|75|9965-6195| | | |Outra|Entidade Religiosa|1|1.7|1.7.2|LARGO DA IGREJA DA AJUDA| |1995|1995| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
202|-38.718385|-12.569837|1|BA|2928604|Santo Amaro|Memorial José Silveira|Rua General Câmara, n° 01| |Centro|44200-000|R|GENERAL CAMARA| |1| |CENTRO|44200-000|75|3241-1450| | | |Privada|Fundação|1|1.7|1.7.2| | |1978|1987| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
203|-39.272529|-14.787814|1|BA|2914802|Itabuna|Museu Casa Verde|Rua Miguel Calmon, 123| |Centro|45600-075|R|MIGUEL CALMON| |123| |CENTRO|45600-075|73|3211-1994| | | |Outra|Particular|1|1.7|1.7.2| | |1974|1974| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
204|-39.332439|-10.43784|2|BA|2921500|Monte Santo|Museu do Sertão|Rua Frei Apolonio de Todi - Praça Monsenhor Berenguer, n° 538| |Centro|48800-000|R|FREI APOLONIO DE TODI| |538|PRACA MONSENHOR BERENGUER|CENTRO|48800-000|75|275-1070| |3275-1070| |Pública|Municipal|1|1.7|1.7.1| | |1981|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
205|-42.48427|-14.068548|1|BA|2905206|Caetité|Arquivo e Museu de Cultura Popular de Caetité|Praça Dr. Deocleciano Teixeira, nº 52| |Centro|46400-000|PCA|DOUTOR DEOCLECIANO TEIXEIRA| |52| |CENTRO|46400-000|77|3454-1227| | | |Pública|Municipal|1|1.7|1.7.1| | |1997|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
206|-38.508154|-12.971318|1|BA|2927408|Salvador|Museu da Cidade|Largo do Pelourinho, nº 03| |Pelourinho|40026-280|LRG|DO PELOURINHO| |3| |PELOURINHO|40026-280|71|3321-1967| | | |Pública|Municipal|1|1.7|1.7.1| | |1975|1975| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|R$ 1,00 - Público em Geral; Gratuidade - quarta-feira.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
207|-38.501426|-12.972226|2|BA|2927408|Salvador|Casa de Cultura do Benin|Rua Pe. Agostinho Gomes, nº 17| |Pelourinho|40025-150|R|PADREAGOSTINHO GOMES| |17| |PELOURINHO|40025-150|71|3241-5679| | | |Pública|Municipal|1|1.7|1.7.1| | |1988|1988| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
208|-38.367313|-12.948577|1|BA|2927408|Salvador|Museu da Força Expedicionária Brasileira|Avenida Dorival Caymmi, Qd. A - Lt 08 - Vila dos Ex-Combatentes| |Itapuã|41635-150|AV|DORIVAL CAYMMI| | |QD A - LT 08 - VILA DOS EX-COMBATENTES|ITAPUA|41635-150|71|3249-9633| | | |Outra|Particular|1|1.7|1.7.2| | |-|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
209|-38.53155|-13.010014|2|BA|2927408|Salvador|Museu Náutico da Bahia|Forte de Santo Antônio da Barra| |Barra|40140-650| |FORTE DE SANTO ANTONIO DA BARRA| | | |BARRA|40140-650|71|3264-3296|3331-8039| | |Privada|Associação|1|1.7|1.7.2| | |1998|1998| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
210|-38.508116|-12.995847|1|BA|2927408|Salvador|Memorial Mãe Menininha do Gatois|Rua Alto do Gatois, n° 23| |Federação|40213-050|R|ALTO DO GATOIS| |23| |FEDERACAO|40213-050|71|3331-9231| | | |Privada|Associação|1|1.7|1.7.2| | |1992|1992| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
211|-38.507099|-12.977288|2|BA|2927408|Salvador|Museu do Convento do Desterro|Rua Santa Clara do Desterro, s/n - Convento Santa Clara do Desterro| |Nazaré|40040-450|R|SANTA CLARA DO DESTERRO| |S/N| |NAZARE|40040-450|71|2203-4023|2203-4008| | |Privada| |1|1.7|1.7.2|CONVENTO SANTA CLARA DO DESTERRO| |-|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Em implantação|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
212|-38.514325|-12.979261|2|BA|2927408|Salvador|Museu de São Bento|Largo de São Bento, n° 01| |Centro|40020-190|LRG|DE SAO BENTO| |1| |CENTRO|40020-190| | | | |http://www.saobento.org/Museu/museu1.html|Privada| |1|1.7|1.7.2| | |1995|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
213|-38.959057|-12.599886|2|BA|2904902|Cachoeira|Museu Regional de Cachoeira|Praça da Aclamação, n° 04| |Centro|44300-000|PCA|DA ACLAMACAO| |4| |CENTRO|44300-000|75|3425-1123| | | |Pública|Federal|1|1.7|1.7.1| | |1976|1976| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
214|-39.029864|-16.282996|2|BA|2927705|Santa Cruz Cabrália|Museu Indígena da Aldeia Pataxó|Rodovia BR 367, Km 75 - Aldeia Pataxó| |Coroa Vermelha|45807-000|ROD|BR-367|KM 75| |ALDEIA PATAXO|COROA VERMELHA|45807-000|73|9141-3178| | | |Outra|Particular|1|1.7|1.7.2| | |2000|2000| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
215|-40.844541|-14.861921|2|BA|2933307|Vitória da Conquista|Museu Cajaíba|Serra de Periperi, s/nº Rodovia BR 116 KM 1821.Endereço para Correspondência: Universidade Estadual do Sudoeste da Bahia – Jardim Universitário - Estrada do Bem Querer, km 4. Caixa Postal 95. Vitória da Conquista CEP 45.083-900 .|UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA – JARDIM UNIVERSITARIO - ESTRADA DO BEM QUERER, KM 4 CAIXA POSTAL 95 VITORIA| |45110-210|ROD|BR-116|KM 1821|S/N|SERRA DE PERIPERI, S/Nº| |45110-210|77|8825-0689|3424-8679|3425-5720| |Privada| |1|1.7|1.7.2| | |1967|1967| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
216|-38.121286|-9.732696|2|BA|2927606|Santa Brígida|Museu Casa Beato Pedro Batista|Praça Pedro Batista, s/n°| |Centro|48570-970|PCA|PEDRO BATISTA| |S/N| |CENTRO|48570-970|75|3698-2151|3698-2157|3698-2156| |Pública|Municipal|1|1.7|1.7.1| | |2000|2001|Não|385|Aproximado|0|0|30|0|0|330|15|0| |0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|-|0|0|1|0|0|0|0|0|1|0|0|1|1|0
217|-38.475096|-12.872443|1|BA|2927408|Salvador|Caixa Cultural Salvador|Rua Carlos Gomes, 57| |Centro|40060-330|R|CARLOS GOMES| |57| |CENTRO|40060-330|71|3421-4200| | |www.caixa.gov.br/caixacultural|Pública|Federal|1|1.7|1.7.1| | |1999|1999| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
218|-41.095812|-12.078713|2|BA|2932804|Utinga|Casa da Cultura Otacílio Novaes|Praça Antônio Muniz, s/nº| |Centro|46810-000|PCA|ANTONIO MUNIZ| |S/N| |CENTRO|46810-000|75|3337 –| |3337-1020|www.utingacomunica.com.br|Pública|Municipal|1|1.7|1.7.1| | |-|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
219|-39.374706|-17.893125|2|BA|2923001|Nova Viçosa|Museu Histórico Emília Sulz|Praça Valdomiro Alves de Jesus, nº 36| |Helvécia|45920-000|PCA|VALDOMIRO ALVES DE JESUS| |36| |HELVECIA|45920-000|73|3205 1124|3205-1133|3205-1168| |Pública|Municipal|1|1.7|1.7.1| | |1997|1997| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Fechado|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
220|-38.514507|-12.978217|1|BA|2927408|Salvador|Museu do Instituto Geográfico e Histórico da Bahia|Avenida Sete de Setembro, nº 94A| |Piedade|40060-001|AV|SETE DE SETEMBRO| |94|A|PIEDADE|40060-001|71|3329-4463|3329-6336| |www.ighb.org.br|Privada|Associação|1|1.7|1.7.2| | |1894|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
221|-38.506145|-13.002167|1|BA|2927408|Salvador|Museu Interativo de Anatomia Comparada|Avenida Ademar de Barros, nº 500| |Ondina|40170-110|AV|ADEMAR DE BARROS| |500| |ONDINA|40170-110|71|3283-6715|3283-6701| |http://www.medicinaveterinaria.ufba.br/museu.htm|Pública|Federal|1|1.7|1.7.1| | |1998|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
222|-38.508955|-13.004952|2|BA|2927408|Salvador|Memória da Mata Atlântica|Avenida Ademar de Barros, nº 500| |Ondina|40170-110|AV|ADEMAR DE BARROS| |500| |ONDINA|40170-110|71|3283-6715| | |www.ufba.br|Pública|Federal|1|1.7|1.7.1| | |-|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Fechado|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
223|-38.959057|-12.599886|2|BA|2904902|Cachoeira|Museu de Arte Sacra do Recôncavo|Rua Inocêncio Boa Ventura, s/n| |Centro - Conjunto do Carmo|44300-000|R|INOCENCIO BOA VENTURA| |S/N| |CENTRO - CONJUNTO DO CARMO|44300-000|75|3425-3178| | | |Outra|ONG|1|1.7| | |08.070.257/0001-21|2003|2003| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Fechado|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
224|-38.301254|-12.531128|2|BA|2921005|Mata de São João|Museu de Ciências Naturais da Cetrel|Rua Nova Sauípe, s/n - Parque Sauípe / Endereço para Correpondência: Via Atlântica, Km 9 - Interligação Est. do Coco/Polo Petroquímico de Camaçari. Camaçari/BA. Cep. 42810-000.|VIA ATLANTICA, KM 9 - INTERLIGACAO EST DO COCO/POLO PETROQUIMICO DE CAMACARI CAMACARI/BA CEP 42810-000|Parque Sauípe| |R|NOVA SAUIPE| |S/N| |PARQUE SAUIPE| |71|8122-6074|8117-6847| |www.cetrel.com.br|Privada|Empresa|1|1.7|1.7.2|PARQUE SAUIPE| |1997|1997| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
225|-42.695884|-13.026653|1|BA|2919801|Macaúbas|Museu Regional de Macaúbas|Praça da Matriz, nº 238| |Centro|46500-000|PCA|DA MATRIZ| |238| |CENTRO|46500-000|77|3473-1430|3472-1292| | |Privada|Fundação|1|1.7|1.7.2| | |1988|1988| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Fechado|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
226|-39.06462|-16.443941|2|BA|2925303|Porto Seguro|Museu da Casa Colonial|Praça da Misericórdia, nº 30| |Cidade Alta|45810-000|PCA|DA MISERICORDIA| |30| |CIDADE ALTA|45810-000|73|3288-0660|3680-5020| | |Pública|Estadual|1|1.7|1.7.1| | |2000|2001| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
227|-38.501426|-12.972226|2|BA|2927408|Salvador|Museu de História Natural Herbário Alexandre Leal|Endereço para correspondência: Rua Barão de Geremoabo, s/n|RUA BARAO DE GEREMOABO, S/N|Ondina|40170-290| | | |S/N| |ONDINA|40170-290|71|3283-6548|3283-6511| | |Pública|Federal|1|1.7|1.7.1| | |-|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Em implantação|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
228|-38.511093|-12.974326|1|BA|2927408|Salvador|Museu da Imprensa|Rua Guedes de Brito, nº 01 - 2º andar Praça da Sé.| |Centro|40020-260|R|GUEDES DE BRITO| |1|PRACA DA SE|CENTRO|40020-260|71|3322-6903|3322-6747| | |Privada| |1|1.7|1.7.2| | |1976|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Fechado|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
229|-38.47634|-12.928396|2|BA|2927408|Salvador|Museu da Gastronomia Baiana|Rua José de Alencar, 13/19 - Largo do Pelourinho| |Pelourinho|40025-140|R|JOSE DE ALENCAR| |1319| |PELOURINHO|40025-140|71|3324-8118| | |www.ba.senac.br|Privada|Empresa|1|1.7|1.7.2|LARGO DO PELOURINHO| |2006|2006| |207|Aproximado|200|0|0|0|0|0|7|0|0|0|0|0|Aberto|0|0|1|0|0|0|0|1|0|1|Guias bilíngues.|1|0|1|0|1|1|0|0|-|0|0|0|0|0|0|0|0|1|0|0|1|1|0
230|-38.511018|-13.008018|2|BA|2927408|Salvador|Museu do Parque Zoobotânico Getúlio Vargas|Rua Alto de Ondina, s/n| |Alto de Ondina|40170-110|R|ALTO DE ONDINA| |S/N| |ALTO DE ONDINA|40170-110|71|3116-7954|3116-7952| |http://www.zoo.ba.go|Pública|Estadual|1|1.7|1.7.1| | |1979|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
231|-38.501426|-12.972226|2|BA|2927408|Salvador|Casa da Música da Bahia|Parque Metropolitano do Abaeté, s/n| |Itapuã|41610-470| |PARQUE METROPOLITANO DO ABAETE| |S/N| |ITAPUA|41610-470|71|3116-1511|3316-1512| | |Pública|Estadual|1|1.7|1.7.1| | |1993|1993| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
232|-38.71905|-12.570088|2|BA|2928604|Santo Amaro|Museu Galeria de Arte Caetano Veloso|Solar do Biju - Praça da Purificação, s/n| |Centro|44200-000|PCA|DA PURIFICACAO| |S/N| |CENTRO|44200-000|75|3241-1900|3221-9766|3221-9744|www.uefs.br|Pública|Estadual|1|1.7|1.7.1|SOLAR DO BIJU| |1981|1998| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
233|-40.844541|-14.861921|2|BA|2933307|Vitória da Conquista|Museu Pedagógico da Universidade do Sudoeste da Bahia|Praça Sá Barreto, s/n| |Cruzeiro|45040-060|PCA|SA BARRETO| |S/N| |CRUZEIRO|45040-060|77|3425-9330| | | |Pública|Estadual|1|1.7|1.7.1| | |2000|2000| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
234|-41.370654|-13.005742|2|BA|2921906|Mucugê|Museu Histórico de Mucugê|Praça Coronel Propércio, nº 80| |Centro|46750-000|PCA|CORONEL PROPERCIO| |80| |CENTRO|46750-000|75|3338-2313| | | |Pública|Municipal|1|1.7|1.7.1| | |1996|maio de 1996|Não|205|Aproximado|0|0|0|0|0|205|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
235|-40.630336|-15.243371|2|BA|2915809|Itambé|Museu Justino Russolilo|Rua Dona Hilda Mendes Pires, nº 165| |Centro|45140-000|R|DONA HILDA MENDES PIRES| |165| |CENTRO|45140-000|77|3432-2362|3432-1138| | |Privada|Fundação|1|1.7|1.7.2| | |2000|2004| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
236|-40.833063|-14.859612|2|BA|2933307|Vitória da Conquista|Museu Literário Profª Amélia Barreto de Souza|Avenida Rosacruz, s/n - Centro Cultural Camilo de Jesus.| |Candeias,|45000-000|AV|ROSACRUZ| |S/N| |CANDEIAS,|45000-000|77|3424-3006|3422-8152|3422-8153|http://www.uesb.br/proler|Pública|Estadual|1|1.7|1.7.1|CENTRO CULTURAL CAMILO DE JESUS| |2004|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
237|-38.501426|-12.972226|2|BA|2927408|Salvador|Memorial Lajoumim - Terreiro Pilão de Prata|Rua Thomaz Gonzaga, nº 298 (Alto do Achundé) - Estrada do Curralinho| |Boca do Rio|41150-000|R|THOMAZ GONZAGA| |298|ALTO DO ACHUNDE - ESTRADA DO CURRALINHO|BOCA DO RIO|41150-000|71|3341-9055| | | |Privada| |1|1.7|1.7.2| | |1994|1994| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Fechado|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
238|-38.488493|-12.979779|2|BA|2927408|Salvador|Museu da Sexualidade da Bahia|Rua Frei Vicente, nº 24| |Pelourinho|40030-125|R|FREI VICENTE| |24| |PELOURINHO|40030-125|71|3322-2552| | |www.ggb.org.br|Outra|ONG|1|1.7| | | |1998|1999| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
239|-39.060792|-13.367912|1|BA|2932903|Valença|Memorial de Valença|Rua Comendador Madureira, 10, Centro.| |Valença|45400-000|R|COMENDADOR MADUREIRA| |10|CENTRO|VALENCA|45400-000|75|3641-3727| | |www.cmvalenca.ba.gov.br|Pública|Municipal|1|1.7|1.7.1| | |2010|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
240|-39.064453|-16.437087|1|BA|2925303|Porto Seguro|Museu de Porto Seguro|Rua Antônio Ricaldi, s/nº| |Cidade Histórica|45810-000|R|ANTONIO RICALDI| |S/N| |CIDADE HISTORICA|45810-000| | | | | |Pública|Municipal|1|1.7|1.7.1| | |-|-| |0|0|0|0|0|0|0|0|0|0|0|0|0|0|Aberto|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
241|-41.592391|-13.517238|2|BA|2918605|Jussiape|Museu de Antiguidades Sr. Onildo Luz Silva|Endereço para correspondência: Praça Rodrigo Alves Teixeira, 361|PRACA RODRIGO ALVES TEIXEIRA, 361|Centro|46670-000| | | | | |CENTRO|46670-000|77|3414-2113| | |www.jussiape.webnode.com.br|Outra|Particular|1|1.7|1.7.2| | |1998|1998|Não|115|Exato|10|8|50|1|20|20|2|0|0|4|0|0|Fechado|1|R$ 2,00 - Público em geral.|1|0|0|1|Inglês|0|0|0|0|0|0|0|0|0|0|0|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0
