id|longitude|latitude|tipogeo|uf|municipio|cod_ibge|nome|endereco|cep|ddd1|telefone1|ddd2|telefone2|nome_resp|email|email1|email2|instituicao|infos
256|-44.260523|-21.134574|0|MG|São João Del Rei|3162500|Sala Verde - Casa Verde|Rua Marechal Deodoro, 241 - Centro|36300-074|32|3373-4960|32|9107-7035|Gabriel Nicolau Oliveira|optasjdr@yahoo.com.br| | |OPTA- Organização Patrimonial, Turística e Ambiental|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
257|-43.386962|-18.605862|0|MG|Serro|3167103|Sala Verde de Educação Sócio Ambiental Ecos do Jequi|Rua Campo das Flores, 96 - São Gonçalo do Rio das Pedras|39153-000|38|8804-6662|38|88046662.|Martins Willian/Sandra Viviane Moura|funivale@gmail.com, salaverdeecosdojequi.funivale@ gmail.com| | |FUNIVALE – Associação Prófundação Universitária do Vale do Jequitinhonha|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
258|-45.269536|-21.708146|0|MG|Três Corações|3169307|Sala Verde - Três Corações|Rua Cel. Alfredo Silva Junqueira , nº 57 – Centro|37410-000|35|3691-1065|35|3691-1068|Faustou Mesquita Ximenes/ Simone Catarina Silva|tativca@yahoo.com.br| | |Prefeitura Municipal de Três Corações|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
259|-45.23273|-18.204704|0|MG|Três Marias|3169356|Sala Verde - Pirá Meu peixe|Praça Castelo Branco nº 03 – Centro|39205-000|38|3754-5432|38|3754-5151|Adair D. da Silva/ Roberto Rodrigues da Silva|pirameupeixe@redelago.com.br| | |Prefeitura Municipal de Três Marias – Secretaria do Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
260|-47.918455|-19.744851|0|MG|Uberada|3170107|Sala Verde - Triangulo Mineiro|Rua Dr. João Severiano R. da Cunha, 120 - Guanabara|38080-450|34|3332-1900|34|3332-1900|Hernani Francisco de Jesus/ Geise Alvina Degraf|degrafdegraf@mednet.com.br| | |DEGRAF - Instituto Academia de Desenvolvimento Social|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
261|-47.932535|-19.749434|0|MG|Uberada|3170107|Sala Verde - Reviverde| Rua Alaor Prata 317|38015-010|34|3316-9887|34|3316-9887|Anderson Adauto Pereira/ Roníria S. Santos|biblioteca.municipal@uberabadigital.com.br| | |Prefeitura Municipal de Uberaba|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
262|-42.882524|-20.75459|0|MG|Viçosa|3171303|Sala Verde - Conviverde|Vila Gianetti, Casa 31 - Campus Universitário|36570-000|31|3899-2662|31|3899-2648|Cristine Carole Muggler|mctad@ufv.br| | |Universidade Federal de Viçosa|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
263|-41.933333|-22.783333|0|RJ|Armação de Búzios|3300233|Sala Verde - BRED- Búzios em Rede pela Educação para Diversidade|Parque das Acácias, Rua 09 – Manguinhos|28950-000|22|2623-4393|22|2623-3057|Antônio Carlos Pereira da Cunha/Marco Antônio da Costa|aclaramr2@bol.com.br| | |Consórcio Intermunicipal Lagos São João|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
264|-42.028832|-22.965989|0|RJ|Arraial do Cabo|3300258|Sala Verde - Anita Mureb|End. Rua Santa Cruz, n. 15 - Praia dos Anjos|28930-000|22|2622-1650|22|8815-6768|André Cavalcanti|andrecavalcanti@arraial.rj.gov.br| | |Fundação do Meio Ambiente, Pesquisa, Ciência e tecnologia|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
265|-44.167695|-22.546268|0|RJ|Barra Mansa|3300407|Sala Verde - Saber Cuidar|Av. Francisco Villela de Andrade Neto, n.18  - Centro|27330-590|24|3322-4321|24|3322-4321|Carlos Gustavo Louzada Medeiros/ Aluísio Lélis de Paula|salaverde@cruzvermelhabm.org.br| | |Cruz Vermelha Brasileira – Filial Municipal de Barra Mansa - RJ|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
266|-42.65275|-22.463787|0|RJ|Cachoeiras de Macacu|3300803|Sala Verde de Macacu|Rua Oswaldo Aranha n. 275 - Campo do Prado|28680-000|21|9517-2901|21|2694-3476|Trajano de Jesus / Nadia Rodrigues/Elias Mury da Silva / Marconis|salaverdemacacu@gmail.com, semecea@bol.com.br| | |Prefeitura Municipal de Cachoeiras de Macacu|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
267|-43.607181|-22.678805|0|RJ|Japeri|3302270|Sala Verde - Educação verde|Av. Tancredo Neves, Engenheiro Pedreira - Mucajá - Biblioteca Municipal – Centro Cultural|26400-000|21|2664-1307|21|2664-1307|Rosany Gomes Bezerra/Katia Bonilha|salaverdejaperi@yahoo.com.br| | |Prefeitura Municipal de Japeri|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
268|-43.429907|-22.783869|0|RJ|Mesquita|3302858|Sala Verde - Tapinhoã|Rua Maria Mendes Vencchi - Centro.|26553-070|21|2696-1576|21|2696-1576|Kátia Perobelli da Rosa/ Débora Gusmão|semuam@mesquita.rj.gov.br| | |Prefeitura Municipal de Mesquita- Secretaria de Urbanismo e Meio Ambiente - SEMUAM|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
269|-43.470324|-22.453829|0|RJ|Miguel Pereira|3302908|Sala Verde - Professor Miguel Pereira|Av. Roberto Silveira- Praça Francisco Andreiolo, s/n - Centro|26900-000|24|2483-8536|24|2483-8536|Roberto Daniel Campos de Almeida/Kathya Elizabeth Pinheiro Harnam|salaverdeprofessormiguelpereira@yahoo.com.br| | |Prefeitura Municipal de Miguel Pereira|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
270|-43.091029|-22.881223|0|RJ|Niterói|3303302|Sala Verde - Centro de Educação Ambiental|Alameda São Boaventura, 770 – Fonseca|24120-191|21|2625-4311|21|2625-0226|Manoel Augusto Pacheco/ Reynier Dib Ferreira|declev@uol.com.br, declev@baiadeguanabara.org.br| | |Instituto Baía de Guanabara – Centro de Educação Ambiental|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
271|-43.104335|-22.880766|0|RJ|Niterói|3303302|Sala Verde - Centro de Ensino Interdisciplinar|Rua Dr. Macário Picanço , 825 – Maravista -Itaipu|24342-330|21|2609-8573|21|2609-8573|Sérgio de M. Fonseca/ Solange Maria Mattos|ceiaprec@aprec.org.br| | |Associação de Proteção a Ecossistemas Costeiros – APREC|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
272|-43.424152|-22.803129|0|RJ|Nova Iguaçu|3303500|Sala Verde|Rua João Pessoa, 1149 - Nilópolis|26120-170|21|2661-6668|21|2797-3363|Alexandre Luís Belchior dos Santos e Hosana Gomes Maniero|ascolonia2004@yahoo.com.br| | |Associação dos Sitiantes da Colônia e Adjacências - ASCOLONIA|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
273|-43.421075|-22.766287|0|RJ|Nova Iguaçu|3303500|Sala Verde - Sala de Capacitação e Treinamento|Rua Nossa Senhora da Conceição, n. 6 - Tinguá|26063-420|21|2779-4546|21|2779-4563|Gitanaci Vanderlei Coelho /Gerusa Vanderlei Coelho|ondaverde@ondaverde.org.br| | |Entidade Ambientalista Onda Verde|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
274|-43.422575|-22.419354|0|RJ|Paty do Alferes|3303856|Sala Verde - EDUCANDECO|Rua Vereador Caio Figueira da Silva Souza|29950-000|24|2485-2741|24|2485-2741|Rachid Elmor / Ana Paula da Silva Souza|salaverde@gmail.com| | |Prefeitura Municipal de Paty do Alferes|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
275|-43.199045|-22.491944|0|RJ|Petrópolis|3303906|Sala Verde|Rua Bataillard s/n  -  Mosela|25615-160|24|8843-4098|24|2248-7603|Carlos Alexandre R. Dorte|carlosalexandrerj@yahoo.com.br| | |Laboratório de Educação Ambiental da Escola Municipal Bataillard (LEAS-Bataillard)|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
276|-43.994221|-22.518572|0|RJ|Pinheiral|3303955|Sala Verde - Sagui|Rua José Breves , 550 – Centro|27197-000|24|3356-3610|24|3356-6591|Carlos Eduardo G. Menezes / Daniele Gonçalves Nunes|salaverde_sagui@yahoo.com.br, daniele_gnunes@hotmail.com| | |IFRJ – Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro – Campus Nilo Peçanha/Pinheiral|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
277|-43.195203|-22.95292|0|RJ|Rio de Janeiro|3304557|Sala Verde - Recicloteca|Rua Miranda Valverde, 118/101 – Botafogo|22281-000| | | | | Vera Maria de Rossi Chevalier/ Caroline Porto de Olveira|eco@ecomarapendi.org.br| | |Associação Projeto Lagoa de Marapendi- Ecoparapendi|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
278|-43.665739|-22.911654|0|RJ|Rio de Janeiro|3304557|Sala Verde - Professor Fernando Segadas Vianna|Estrada da Boa Esperança , 1050.|23575-381|21|3767-7789|21|3767-7789|Maria Lucia Magalhães Loyola/ Christian Jacques André Camerman|ecotingua@campo.com.br, campo@campo.org.br, cristiano@campo.org.br| | |Centro de Assessoria ao Movimento Popular-Centro de Ecologia e Cidadania de Tinguá|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
279|-43.051948|-22.80488|0|RJ|São Gonçalo|3304904|Sala Verde - Espaço Rede de Ações|Rua Alfredo Bahiense, 127 – Porto do Rosa|24466-460|21|2199-6300|21|2199-6511|Maria Aparecida Panisset/Ana Cristina de Moraes|anaccmoraes@yahoo.com.br , pmsg.subsema@ig.com.br| | |Secretaria de Infra-Estrutura Urbana e Ambiental – Centro de Educação Ambiental Protetores da Vida|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
280|-43.628696|-22.811639|0|RJ|Seropédica|3305554|Sala Verde - Centro de Integração Sócio-Ambiental- CISA|BR 465, Km 7,  CAIC – Paulo Darcoso Filho – Campus da UFRRJ| 23890-000|21|2682-1568|21|2682-1568|Ricardo Motta Miranda/Ana Maria Dantas Soares|salaverde@ufrrj.br| | |Universidade Federal Rural do Rio de Janeiro - UFRRJ|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
281|-42.982553|-22.447589|0|RJ|Teresópolis|3305802|Sala Verde|Av. Rotariana, s/n - Alto|25960-602| | | | |Marcus Machado Gomes / Fátima Santos|marcus.gomes@icmbio.gov.br, fatima.santos@icmbio.gov.br| | |Parque Nacional da Serra dos Órgãos|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
282|-42.205236|-22.476971|0|RJ|Casimiro de Abreu|3301306|Sala Verde - Aprendendo com o Mico-Leão-Dourado na Sala Verde|Rodovia BR 101, KM 214 - Reserva Biológica de Poço das Antas - Caixa Postal: 109.968|28820-000|22|2778-2025|22|2778-2025|Denise Marçal Rambaldi / Patricia Mie Matsuo|educacao@micoleao.org.br, micoleao@micoleao.org.br| | |Associação Mico-Leão-Dourado|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
283|-47.268346|-22.704979|0|SP|Americana|3501608|Sala Verde - “Paratodos”|Av. José Ferreira Coelho, nº 815 – Praia dos Namorados|13475-470|19|3465-3404|19|3465-2761|José Roberto Basso|barcoescola@barcoescola.org.br| | |Associação Barco Escola da Natureza|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
284|-44.444559|-22.672616|0|SP|Arapei|3503158|Sala Verde - Sertões das Bocaina|Rua Ernani Graça, 115.|12870-000|12|3115-1270|12|3115-1270|João Carlos Lutz Barbosa|joaocarloslutz@gmail.com| | |ANPED- Associação Nacional de Pesquisa em Design|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
285|-48.179442|-21.792757|0|SP|Araraquara|3503208|Sala Verde - Darcy Ribeiro|Rua Carlos Gomes nº 1729 - Centro|14801-340|16|3301-1900|16|3322-3977|Valéria Marques de Mendonça Braga|salaverde@araraquara.sp.gov.br| | |Secretaria Municipal de Educação – Centro de Desenvolvimento Profissional de Educadores “Professor Paulo Freire”|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
286|-48.455309|-22.890396|0|SP|Botucatu|3507506|Sala Verde - Escola do Meio Ambiente – EMA|Praça Bispo Dom Luiz Maria de Santana, n°176|18606-855|14|3813-9251|14|3813-3803|Eliana M. Nicolini Gabriel|emabotucatu@yahoo.com.br| | |Escola do Meio Ambiente - Secretaria de Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
287|-46.531876|-22.953872|0|SP|Bragança Paulista|3507605|Sala Verde - Pindorama|Rua São Bento , s/n - Vila Aparecida|12912-570|11|4032-4433|11|4032-4433|João Afonso Sólis/Maria Cristina Muñoz|svpindorama@hotmail.com| | |Secretaria Municipal de Educação de Bragança Paulista|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
288|-47.051296|-23.256363|0|SP|Cabreúva|3508405|Sala Verde - Serra do Japi|Alameda das Grevileas, 721 – Portal da Côncordia – Bairro do Jacaré| 13315-000|11|4409-1207|11|4409-1207|Ana Maria Carmindo da Silva Inowe/ Iara Diniz|iaraterra@gmail.com| | |Sociedade Amigos do Bairro Jacaré|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
289|-49.776338|-23.007106|0|SP|Canitar|3510153|Sala Verde - Centro de Educação e Conscientização Ambiental|Rua José Simão, n° 182 - Centro|18990-000|14|3343-1275|14|3343-1275|Anibal Feliciano / Juliano Roberto da Silva Raramilho|arorlandi@uol.com.br, salaverde.canitar@gmail.com| | |Prefeitura Municipal de Canitar – Centro Municipal de Informática|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
290|-45.585984|-22.73384|0|SP|Campos do Jordão|3509700|Sala Verde - Centro de Educação Ambiental da Serra da Mantiqueira - CEMAN|Av. Frei Orestes Girardi, s/n -  Abernéssia - Piso Superior do Mercado Municipal|12460-000|12|3662-3526|12|3662-3526|João Paulo Ismael / Celso Honorato da Silva Junior|smmacj@yahoo.com.br| | |Prefeitura Municipal da Estância de Campos do Jordão|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
291|-46.817308|-23.82723|0|SP|Embu-Guaçu|3515103|Sala Verde|Rua Arlete Aparecida Moraes Lopes, 210 – Centro|06900-000|11|4661-4158|11|4661-5982|Clodoaldo Leite/ Weligton Zarur Viana|meioambiente@embuguacu.sp.gov.br, eambientalpmeg@ig.com.br| | |Prefeitura Municipal de Embu-Guaçu|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
292|-50.339907|-21.299468|0|SP| Guarujá|3518701|Sala Verde - Aratus|Av. Santos Dumont nº 800 – Santo Antônio - Ed. Passo Municipal Moacir do Santos Filho|16200-332|13|3308-7000|13|3308-7000|Farid Said Madi / Ewerlaine Christina Reinhart Coelho|semam@guaruja.sp.gov.br| | |Prefeitura Municipal de Guarujá|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
293|-45.193277|-22.81594|0|SP| Guaratinguetá|3518404|Sala Verde|Praça Conselheiro Rodrigues Alves, 27 - Centro|12500-920| | | | |Marcelo Marcondes| | | |Diretoria de Ensino – Região de Guaratinguetá Projeto APE- Ações preventivas na Escola|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
294|-46.528976|-23.454843|0|SP|Guarulhos|3518800|Sala Verde - Jardim City|Av. Papa João Paulo XXIII, 219 - Cidade Maia|07114-100|11|2441-4696|11|2441-4696|Marcondes|marcondes@consultoria.net, robertomarcondes@guarulho.sp.gov.br| | |Prefeitura Municipal de Guarulhos|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
295|-45.375513|-23.821258|0|SP|Ilhabela|3520400|Sala Verde - Espaço Arte Ambiente|Rua Espirito Santo, 113  - Barra Velha|11630-000|12|3895-8475|12|3895-8475|Lucília P. Spiritus / Marcela de M. Sobral|luspiritus@uol.com.br| | |Associação Mantenedora do Aquário de Ilhabela|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
296|-46.85896|-23.712318|0|SP|Itapecerica da Serra|3522208|Sala Verde - Biblioteca Verde Parque da Represinha|Av. Eduardo Roberto Daher, 1135 - Centro|06850-040| | | | |Marco Antonio de Melo Galan / Jorge Viégas|jorgeviegas7@gmail.com, divisaodoverde@gmail.com| | |Secretaria Municipal de Planejamento e Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
297|-47.057676|-23.152159|0|SP|Itupeva|3524006|Sala Verde - Terra Verde|Av. Hivino Marquês, 193 – Mata do Parque - Centro de Educação Ambiental|18407-120|15|3521-3077|15|3521-3077|Célia Pontes Pedroso|salaverde@planetaterra.org.br| | |Fundação Planeta Terra|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
298|-50.548854|-20.26822|0|SP| Jales|3524808|Sala Verde - Terra do Sol|Rua 1, n. 2311 - Centro|15700-000|17|3632-1499|17|3621-6682|Humberto Parini/Nilton Aparecido Marques de Oliveira|secretaria.agricultura@melfinet.com.br| | |Prefeitura Municipal de Jales|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
299|-47.413907|-22.563313|0|SP|Limeira|3526902|Sala Verde - Núcleo de Educação Ambiental|Rua João Kuhl Filho Nº 581 - Vila São José|13480-731|19|3451-3883|19|3451-9776|Silvio Felix da Silva/André Pelegrini / Rogerio Mesquita (Co-responsável)|biogmesquita@gmail.com, rhidricos@hotmail.com| | |Prefeitura Municipal de Limeira|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
300|-46.958156|-22.43199|0|SP|Mogi Mirim|3530805|Sala Verde - Professora Olga Benassi|Rua Vereador Simão Ferreira Alves, 11 – Jd. Primavera|13801-525|19|3805-4730|19|3805-4730|Ivair Luiz Biazottto/ Ana Marta Pinto|zoologico@mogimirim.sp.gov.br, zoomogimirim@ig.com.br| | |Zoológico Municipal de Mogi Mirim|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
301|-46.781855|-23.563291|0|SP|Osasco|3534401|Sala Verde|Rua Lázaro Suave, nº 15 - City Bussocaba|06040-470|11|3591-1828|11|3591-1828|Carlos Marx Alves / Silzeni de ângelo Lopes|sema@osasco.sp.gov .br| | |Prefeitura Municipal de Osasco - Secretaria de Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
302|-50.779444|-21.779444|0|SP| Paranapuã|3535903|Sala Verde|Av. Pedro Lanzone, n°2121.|15745-000|17|3648-1276|17|3648-1544| Cicera Simone|ciceradebrito@hotmail.com, emeiparanapua@hotmail.com| | |Casa da Agricultura de Paranapuã|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
303|-50.078045|-21.420911|0|SP| Penápolis|3537305|Sala Verde - Vitória Régia|Rua Altino Vaz de Mello, n° 14000.|16300-000|18|3652-5309|18|3652-5309|Lourival Rodrigues dos Santos / Regina Fatima Ferlini Teixeira|cea@daep.com.br| | |DAEP-Departamento de Água e Esgoto de Penápolis|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
304|-52.148966|-21.782243|0|SP|Presidente Epitácio|3541307|Sala Verde - Presidente Epitácio|Rua São Paulo, n. 545.|19470-000|18|3251-8000|18|3251-8000|José Antônio Furlan / Thiago da Cunha Bastos|salaverde@speedycorp.pmpe.com.br| | |Prefeitura Municipal de Presidente Epitácio|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
305|-46.347666|-23.528944|0|SP|Poá|3539806|Sala Verde Poá - Biblioteca Municipal|Rua Emilio Ribas, s/n – Vila Sopreter|08557-100|11|4634-8836|11|4636-2081|Carlos Roberto M. da Silva/ Renata Ribas Vieira|meioambiente_poa@itelefonica.com.br| | |Prefeitura Municipal de Poá – Dep. de Meio Ambiente|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
306|-47.803539|-21.173484|0|SP|Ribeirão Preto|3543402|Sala Verde|Rua da Liberdade, s/n – Bosque Municipal “Fábio Barreto”|14085-250|16|3636-2715|16|3636-2715| Abib Salin Cury/ Joceli Helena Feiteiro|salaverde@educacao.pmpr.com.br| | |Prefeitura Municipal de Educação de Ribeirão Preto - Casa da Ciência “Galileu Galilei”|O Projeto Sala Verde, coordenado pelo Departamento de Educação Ambiental do Ministério do Meio Ambiente (DEA/MMA) consiste no incentivo à implantação de espaços socioambientais para atuarem como potenciais Centros de Informação e Formação Ambiental.
